# Log format <Peer id> <Tick of Download started/birth> <Tick when the download was finished>
0;-1;188
1;0;194
4;0;195
0;-1;196
5;0;200
3;0;202
11;33;202
2;0;203
15;73;209
13;62;221
21;107;257
19;88;263
23;113;286
24;129;292
28;160;293
26;148;304
30;181;313
32;222;332
37;242;367
36;241;375
33;238;383
38;248;396
41;330;458
40;318;467
43;355;472
44;375;482
48;424;561
53;468;568
54;475;570
50;433;579
