# Log format <Peer id> <Tick of Download started/birth> <Tick when the download was finished>
6;0;205
10;0;207
12;53;207
9;0;209
8;0;212
18;84;213
7;0;214
14;65;258
17;79;261
16;74;272
20;95;272
22;108;286
25;130;298
31;184;310
27;150;323
29;169;368
34;239;392
39;284;399
35;240;405
42;333;462
45;380;505
55;482;578
46;396;592
